invoice_id,vendor,amount,date,description
80NSSC24FA371,"FCN, INC.",30210.61,2024-03-25,THIS TASK ORDER IS TO PURCHASE A RED HAT RENEWAL FOR GSFC PER QUOTE# PAWB12292023G  PERIOD OF PERFORMANCE IS 03/18/2024 - 03/17/2025.
80NSSC24FA372,"DH TECHNOLOGIES, INC.",15595.92,2024-03-13,ARISTA SWITCH SUPPORT RENEWAL
80NSSC24FA373,AURORA SYSTEMS CONSULTING INC,116008.33,2024-03-12,FY24 SLACK RENEWAL
80NSSC24FA374,"DH TECHNOLOGIES, INC.",453011.34,2024-03-13,THIS DELIVERY ORDER IS FOR THE ANNUAL LICENSE RENEWAL OF NUTANIX SOFTWARE IN SUPPORT OF AGENCY CYBERSECURITY INFRASTRUCTURE (CSI) SERVICES. THE PERIOD OF PERFORMANCE IS 03/15/2024 TO 03/14/2025.
80NSSC24FA375,"SON DANCE ENTERPRISES, INC",160.0,2024-03-12,INTL SHIPT - PYROS CUSTOMS CLEARANCE
80NSSC24FA376,UNITED COMMERCIAL SUPPLY LLC,11070.0,2024-03-14,RIGID PIPE THREADER OR SUITABLE SPEC OF SAME
80NSSC24FA377,"FCN, INC.",647172.8,2024-03-15,THIS DELIVERY ORDER IS FOR RED HAT LICENSES AND SUPPORT RENEWAL PER ATTACHED QUOTE PAWB03062024LARC DATED 03/08/2024. THE PERIOD OF PERFORMANCE IS 03/16/2024 TO 03/15/2025. NASA'S RED HAT SEWP CATALOG 80NSSC19Q0833 TERMS AND CONDITIONS APPLY. NSN
80NSSC24FA378,"STANDARD-BLAZAR, LLC",16252.08,2024-03-14,QUASONIX EVTM ENCODER/DECODER
80NSSC24FA379,"FCN, INC.",13577.19,2024-03-19,"THIS TASK ORDER IS TO PURCHASE A RED HAT ANSIBLE, WORKSTATION, RHEL FOR GRC PER QUOTE# PAWB01262024D DATED 02/22/2024. PERIOD OF PERFORMANCE IS 04/23/2024 - 04/22/2025."
80NSSC24FA380,"GARTNER, INC.",203816.0,2024-03-13,GARTNER CONSULTING FOLLOW ON SERVICES
80NSSC24FA381,AURORA SYSTEMS CONSULTING INC,18046.53,2024-03-14,DELL LATITUDE 5540 LAPTOPS
80NSSC24FA382,"NEW TECH SOLUTIONS, INC.",13968.0,2024-03-14,72 UNITS OF 64GB DDR5 4800MHZ RAM MEMORY
80NSSC24FA383,"METROPOLITAN GROUP, L.L.C",245000.0,2024-03-14,CATALYST BIODIVERSITY INITIATIVE IN CA IN 2024
80NSSC24FA384,"NEW TECH SOLUTIONS, INC.",8342.31,2024-03-14,MANAGEENGINE APPLICATION SOFTWARE AND MAINTENANCE RENEWAL
80NSSC24FA385,DISTRIBUTED TECHNOLOGY GROUP LLC,6123982.19,2024-03-21,THIS TASK ORDER IS FOR THE FY24 AGENCY-WIDE RENEWAL OF PTC WINDCHILL/CREO SOFTWARE PER THE ATTACHED QUOTE ### DATED ##/##/####. PERIOD OF PERFORMANCE IS 03/15/2024 TO 03/14/2025.
80NSSC24FA386,"MINBURN TECHNOLOGY GROUP, LLC",3317.19,2024-03-19,"THIS TASK ORDER IS TO PURCHASE MICROSOFT VISUAL STUDIO PRO LICENSES PER QUOTE# MTG-NASA-MIC-04805, DATED 02/29/2024. PERIOD OF PERFORMANCE 12 MONTHS FROM DATE OF AWARD WITH 2 YEARS OF SOFTWARE ASSURANCE."
80NSSC24FA387,"NEW TECH SOLUTIONS, INC.",37196.28,2024-03-14,FY24 LEAPWORK SME PACKAGE
80NSSC24FA388,"FOUR POINTS TECHNOLOGY, L.L.C.",63693.0,2024-03-21,THIS TASK ORDER IS TO PURCHASE RSA SECURID SOFTWARE TOKEN SEEDS RENEWAL PER QUOTE# 113609-1.  PERIOD OF PERFORMANCE IS 12 MONTHS FROM DATE OF AWARD.
80NSSC24FA389,"HEALTHEQUITY, INC.",148295.88,2024-03-01,FY24 FSAFEDS RISK RESERVE ACCOUNTS
80NSSC24FA389,REGENCY CONSULTING INC,64347.64,2024-03-18,DELL SC2XX AND SC4XX ENCLOSURE SOFTWARE/HARDWARE MAINTENANCE RENEWAL
80NSSC24FA390,"NATIONAL QUALITY ASSURANCE - U.S.A., INC.",32868.52,2024-03-28,THE PURPOSE OF THIS TASK ORDER IS TO PERFORM A 9001:2015 AND AS9100:2016 AUDIT REASSESSMENT AT GLENN RESEARCH CENTER.
80NSSC24FA391,"DH TECHNOLOGIES, INC.",45142.24,2024-03-20,"THIS TASK ORDER IS TO PURCHASE ATLASSIAN JIRA SOFTWARE RENEWAL PER QUOTES Q-00060489 AND Q-00058744, DATED 03/05/2024 AND 03/15/2024."
80NSSC24FA392,SOFTWARE INFORMATION RESOURCE CORP.,23361.71,2024-03-26,OT : RAIDSERV SUPPORT SERVICES
80NSSC24FA393,METGREEN SOLUTIONS INC,12787.0,2024-03-18,TRIPWIRE ENTERPRISE ANNUAL SOFTWARE LICENSES RENEWALS
80NSSC24FA394,"FCN, INC.",30253.0,2024-03-22,JUNIPER SWITCHES MAINTENANCE RENEWAL
80NSSC24FA395,IMMIXTECHNOLOGY INC,44436.84,2024-03-25,MAINTENANCE FEE-ENVIRONMENTAL PROGRAM INFORMATION MANAGEMENT SYSTEM (EPIMS)
80NSSC24FA397,"FCN, INC.",143279.75,2024-03-19,THIS TASK ORDER IS TO PURCHASE A RED HAT ENTERPRISE LINUX SERVER RENEWAL PER QUOTE# PAWB03122024AEGIS DATED 03/12/2024. PERIOD OF COVERAGE IS FROM 03/01/2024 - DATE OF AWARD. PERIOD OF PERFORMANCE IS DATE OF AWARD - 02/28/2025.
80NSSC24FA398,"BETTER DIRECT, LLC",7767.0,2024-04-03,TOSHIBA HARD DRIVE
80NSSC24FA399,DYNAMIC SYSTEMS INC,154123.86,2024-03-20,FY24 ORACLE SUPPORT RENEWAL
80NSSC24FA400,"GOVSMART, INC.",739.84,2024-03-20,"THIS TASK ORDER IS TO PURCHASE ADOBE CREATIVE CLOUD LICENSE PER QUOTE# GS24012428157, DATED 01/24/2024. PERIOD OF COVERAGE 02/24/2024 - DATE OF AWARD AND PERIOD OF PERFORMANCE IS DATE OF AWARD - 10/23/2024."
80NSSC24FA401,ACCESSAGILITY LLC,41863.04,2024-03-21,NOMACHINE SOFTWARE RENEWAL
80NSSC24FA402,"PREMIER & COMPANIES, INC.",17659.0,2024-04-01,H SERIES HYDROGEN PURCHASE
80NSSC24FA403,KPAUL PROPERTIES LLC,33291.1,2024-03-21,UNIVERSAL SOFTWARE RADIO PERIPHERAL (USRP) X410
80NSSC24FA404,"SEVENTH SENSE, LLC",208378.68,2024-03-28,CALL ORDER FOR HQ OP COST UNDER AGENCYWIDE ACQUISITION SUPPORT SERVICES (AWASS) 2.0 BLANKET PURCHASE AGREEMENT (BPA) 80NSSC24AA016.
80NSSC24FA405,"SEVENTH SENSE, LLC",3279672.08,2024-03-28,CALL ORDER FOR CLOSEOUT SUPPORT SERVICES UNDER AGENCYWIDE ACQUISITION SUPPORT SERVICES (AWASS) 2.0 BLANKET PURCHASE AGREEMENT (BPA) 80NSSC24AA016.
80NSSC24FA406,REGAN TECHNOLOGIES CORP,96260.59,2024-03-20,OT : APPLE PRODUCTS
80NSSC24FA407,"DH TECHNOLOGIES, INC.",16359.2,2024-03-22,"THIS TASK ORDER IS TO PURCHASE ATLASSIAN JIRA SOFTWARE RENEWAL PER QUOTE# Q-00060681, DATED 03/12/2024.  PERIOD OF PERFORMANCE IS 12 MONTHS FROM DATE OF AWARD."
80NSSC24FA408,STORSOFT TECHNOLOGY CORP,32831.0,2024-03-20,SCHNEIDER APC SMART-UPS TOWERS
80NSSC24FA409,"DH TECHNOLOGIES, INC.",102785.6,2024-03-22,NETAPP HW MAINT. RENEWAL
80NSSC24FA410,GIT SATELLITE LLC,23935.36,2024-03-22,PUSH-TO-TALK SATCOM SUBSCRIPTION
80NSSC24FA411,"NEW TECH SOLUTIONS, INC.",29517.28,2024-03-25,FY24 KSC NINTEX FORMS AND WORKFLOW SOFTWARE ASSURANCE RENEWAL
80NSSC24FA412,METGREEN SOLUTIONS INC,13236.0,2024-03-26,NIAGARA NETWORKS BASIC ANNUAL SERVICE PACKAGE RENEWAL
80NSSC24FA413,STEELCASE INC.,25373.33,2024-03-21,PURCHASE AND INSTALLATION OF 49 OFFICE CHAIRS
80NSSC24FA414,FOUR LLC,87933.67,2024-03-25,"THIS TASK ORDER IS TO PURCHASE SPLUNK BASIC SUBSCRIPTION RENEWAL FOR KSC PER QUOTE# 1218383002 DATED, 03/21/2024.  PERIOD OF PERFORMANCE IS 12 MOTHS FROM DATE OF AWARD."
80NSSC24FA416,REGENCY CONSULTING INC,37338.56,2024-03-26,SCHNEIDER SPC UPS TOWERS AND NETWORK CARDS
80NSSC24FA417,"NEW TECH SOLUTIONS, INC.",20648.0,2024-03-22,DELL MONITERS
80NSSC24FA418,"REDHAWK IT SOLUTIONS, LLC",22790.02,2024-03-25,DILIGENT ACL ANALYTICS AND DIRECT LINK ADD-ON
80NSSC24FA419,IMMIXTECHNOLOGY INC,384367.97,2024-03-28,THIS DELIVERY ORDER IS FOR SIMULIA ABAQUS SUBSCRIPTION AND MAINTENANCE RENEWALS PER THE ATTACHED QUOTE # QUO-1445314-H9C1N9 DATED 03/26/2024. THE PERIOD OF PERFORMANCE IS 04/01/2024 THROUGH 03/31/2025.
80NSSC24FA420,"ADVANCED COMPUTER CONCEPTS, INC.",20088.56,2024-03-22,FY24 ANACONDA BUSINESS AND SUPPORT
80NSSC24FA421,"DH TECHNOLOGIES, INC.",11095.3,2024-03-25,ATLASSIAN MARKETPLACE SOFTWARE PLUGINS RENEWAL/PURCHASE
80NSSC24FA422,"ADVANCED COMPUTER CONCEPTS, INC.",46433.4,2024-03-25,THIS TASK ORDER IS TO PURCHASE INTEL ONEAPI BASE AND HPC TOOLKIT PER QUOTE # 1153372-4 DATED 03/22/2024.  THE PERIOD OF PERFORMANCE IS 04/10/2024 THROUGH 04/10/2025.
80NSSC24FA423,"LPKF DISTRIBUTION, INC.",46320.38,2024-03-26,OT : ADVANCED MECHANICAL MILLING SYSTEM TO PRODUCE PROTOTYPE PCB'S
80NSSC24FA425,"COMPUTECH INTERNATIONAL, INC.",8002.24,2024-03-25,TOSHIBA MG07ACA12TE INTERNAL HDD
80NSSC24FA428,"MINBURN TECHNOLOGY GROUP, LLC",64089.16,2024-03-28,"THIS TASK ORDER IS TO PURCHASE MICROSOFT EA AGREEMENT PER QUOTE# MTG-NASA-MIC-04800, DATED 02/27/2024.  PERIOD OF PERFORMANCE 04/01/2024 - 03/31/2025."
80NSSC24FA429,"ADVANCED COMPUTER CONCEPTS, INC.",26244.75,2024-03-26,DAQ SYSTEM FOR THE TILT WING TEST RIG
80NSSC24FA430,"NEW TECH SOLUTIONS, INC.",31912.6,2024-03-27,UBUNTU PRO DESKTOP & PRO
80NSSC24FA431,ANSYS INC,44508.09,2024-03-28,"THIS TASK ORDER IS TO PURCHASE A ANSYS STK PRO SOFTWARE RENEWAL FOR GRC PER QUOTE# 1-OKYLOH, DATED 03/06/2024.  PERIOD OF PERFORMANCE 04/01/2024 - 03/31/2025."
80NSSC24FA432,"FOUR POINTS TECHNOLOGY, L.L.C.",149907.89,2024-03-27,FY24 TRUESIGHT/ BMC CONTINUOUS SUPPORT RENEWAL
80NSSC24FA433,METGREEN SOLUTIONS INC,62430.0,2024-03-26,VERITAS NETBACKUP ENTERPRISE XPLAT
80NSSC24FA434,"REDHAWK IT SOLUTIONS, LLC",111277.58,2024-03-27,SAP SUCCESS FACTORS ICAM EXTENSION FY24 RENEWAL POP: 04/01/24 - 03/31/25
80NSSC24FA435,"STAFFORD CONSULTING COMPANY, INC.",15257.0,2024-04-01,"THIS CONSTITUTES BPA CALL #2 PER THE ATTACHED PRICE QUOTE DATED 03/26/2024, FOR THE FOLLOWING VIRTUAL INSTRUCTOR-LED FAC-COR COURSE OFFERINGS."
80NSSC24FA436,REGAN TECHNOLOGIES CORP,27129.33,2024-04-02,"APPLECARE ENTERPRISE, APPLE MACBOOKS & DELL MONITOR"
80NSSC24FA437,"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",14298.9,2024-03-27,FEDRAMP DESIGN XM ENTERPRISE
80NSSC24FA438,"REDHAWK IT SOLUTIONS, LLC",12350.88,2024-03-27,UBUNTU PRO + INFRA SUPPORT & DESKTOP PRO + SUPPORT (24/7)
80NSSC24FA439,CYKOR LLC,165000.0,2024-03-27,OT : GITLAB RENEWAL
80NSSC24FA440,MATRIX SOLUTIONS INC,26589.55,2024-03-28,CUSTOMER SOFTWARE PROCUREMENT
80NSSC24FA441,ANSYS INC,78055.13,2024-03-28,"THIS TASK ORDER IS TO PURCHASE A ANSYS SOFTWARE RENEWAL FOR GRC PER QUOTE# 1-M6XPVE, DATED 02/08/2024.  PERIOD OF PERFORMANCE 05/01/2024 - 04/30/2025."
80NSSC24FA442,"4 STAR TECHNOLOGIES, INC.",68048.55,2024-04-01,FY24 FIREEYE AX DEVICES LICENSES AND ASSOCIATED SUPPORT RENEWAL
80NSSC24FA443,KPAUL PROPERTIES LLC,20611.4,2024-04-01,AEGIS APC SMART TOWER EQUIPMENT
80NSSC24FA444,"NATIONAL QUALITY ASSURANCE - U.S.A., INC.",16349.67,2024-03-28,THE PURPOSE OF THIS TASK ORDER IS TO PERFORM AN ISO 9001:2015 AND AN ISO 9100:2016 2ND SURVEILLANCE AUDIT AT AFRC'S NASA FACILITY.
80NSSC24FA445,ANSYS INC,18905.0,2024-03-28,THIS TASK ORDER IS FOR ANSYS STK PREMIUM SPACES - TECS FOR JSC PER QUOTE # 1-LJ7ELU DATED 02/23/2024. THE PERIOD OF COVERAGE IS 02/01/2024 TO DATE OF AWARD. THE PERIOD OF PERFORMANCE IS DATE OF AWARD TO 01/31/2025.
80NSSC24FA446,"TECHNICAL COMMUNITIES, INC.",27231.06,2024-03-28,FTIR INSTRUMENT AND SOFTWARE
80NSSC24FA447,"STRATEGY CONSULTING TEAM, LLC",236532.44,2024-04-15,TASK ORDER NUMBER 80NSSC24FA477 IS FOR THE 2024 SUPERVISORY INTENSIVE LEADERSHIP PROGRAM (SILP)
80NSSC24FA448,"FCN, INC.",14711.0,2024-03-28,RAID MAINTENANCE RENEWAL
80NSSC24FA450,"ADVANCED COMPUTER CONCEPTS, INC.",13487.16,2024-04-03,JOB ACCESS WITH SPEECH (JAWS) - SOFTWARE SERVICE
80NSSC24FA451,"NEW TECH SOLUTIONS, INC.",566357.84,2024-03-29,"THIS DELIVERY ORDER IS FOR THE RENEWAL OF SUBSCRIPTION AND SERVICES FOR SIEMENS SOFTWARE LICENSES PER THE ATTACHED QUOTE 24015100 DATED 03/22/2024.  THE PERIOD OF PERFORMANCE IS 04/01/2024 TO 03/31/2025. THE TOTAL OBLIGATED AMOUNT IS $566,357.84."
80NSSC24FA452,"DH TECHNOLOGIES, INC.",32196.77,2024-04-03,ATLASSIAN MARKETPLACE ADD-ONS FOR JIRA AND CONFLUENCE
80NSSC24FA453,"THUNDERCAT TECHNOLOGY, LLC",55215.72,2024-04-01,THIS DELIVERY ORDER IS FOR SERVICENOW FOR GSFC PER QUOTE EK089456 V1 DATED 03/06/2024.  THE PERIOD OF PERFORMANCE IS 04/20/2024 - 04/19/2025.
80NSSC24FA454,ANSYS INC,86491.1,2024-04-01,"THIS TASK ORDER IS TO PURCHASE A ANSYS SOFTWARE RENEWAL FOR GSFC PER QUOTE#1-M76SN6, DATED 01/11/2024.  PERIOD OF PERFORMANCE 05/01/2024 - 04/30/2025."
80NSSC24FA455,"NEW TECH SOLUTIONS, INC.",18009.26,2024-04-05,TIME CODE SWITCH
80NSSC24FA456,DISTRIBUTED TECHNOLOGY GROUP LLC,5758.15,2024-04-04,"THIS TASK ORDER IS TO PURCHASE MATHCAD PROFESSIONAL SUBSCRIPTION PER QUOTE# 1267001, DATED 03/28/2024.  PERIOD OF PERFORMANCE IS 05/01/2024 - 04/30/2025."
80NSSC24FA458,"NEW TECH SOLUTIONS, INC.",20634.94,2024-04-10,OT : DELL EMC RENEWAL
80NSSC24FA459,"THUNDERCAT TECHNOLOGY, LLC",238669.32,2024-04-02,"PURE STORAGE FLASHARRAY,  EVERGREEN FOUNDATION SUBSCRIPTION, AND INSTALLATION"
80NSSC24FA460,"COUNTERTRADE PRODUCTS, INC.",61255.1,2024-04-08,GITLAB ULTIMATE SELF-MANAGED QTY47 LICENSE RENEWAL 2024-2025 ELMT STANDALONE
80NSSC24FA461,"DH TECHNOLOGIES, INC.",118518.4,2024-04-05,"THIS TASK ORDER IS TO PURCHASE ATLASSIAN SOFTWARE SYSTEMS RENEWAL PER QUOTE# Q-00060565, DATED 03/07/2024.  PERIOD OF PERFORMANCE IS 12 MONTHS FROM DATE OF AWARD."
80NSSC24FA462,SOFTWARE INFORMATION RESOURCE CORP.,14586.22,2024-04-03,VIDYO HD-2C
80NSSC24FA463,"NEW TECH SOLUTIONS, INC.",14560.84,2024-04-02,SIMLABS CONCURRENT HARDWARE/SOFTWARE SUPPORT
80NSSC24FA464,G. C. MICRO CORPORATION,34650.0,2024-04-02,UNITY SOFTWARE RENEWAL
80NSSC24FA465,"STANDARD-BLAZAR, LLC",12499.35,2024-04-11,REPLACEMENT OF RACK MOUNT DATA STORAGE RAID THAT INCLUDES SYNOLOGY
80NSSC24FA467,FOUR LLC,55691.33,2024-04-04,"THIS TASK ORDER IS TO PURCHASE SPLUNK ENTERPRISE TERM LICENSE AND SUPPORT RENEWAL FOR GSFC PER QUOTE# 1218877001, DATED 03/11/2024.  PERIOD OF PERFORMANCE IS 04/29/2024 - 04/28/2025."
80NSSC24FA468,"COUNTERTRADE PRODUCTS, INC.",22247.54,2024-04-11,DELL POWEREDGE R760 RACK SERVER
80NSSC24FA469,RELX INC.,145788.0,2024-04-17,CALL 3 FOR LEXIS NEXIS OPTION YEAR TWO (2)
80NSSC24FA470,"THREE WIRE SYSTEMS, LLC",36996.64,2024-04-05,"DELL MONITORS, KEYBOARDS, MOUSE"
80NSSC24FA471,"FCN, INC.",15740.85,2024-04-08,THIS TASK ORDER IS TO PURCHASE A RED HAT ENTERPRISE LINUX SERVER RENEWAL PER QUOTE#PAWB03252024A DATED 03/25/2024.  PERIOD OF PERFORMANCE IS 04/08/2024 - 11/17/2024.
80NSSC24FA472,"THREE WIRE SYSTEMS, LLC",24277.3,2024-04-08,SOC DELL HW MAINTENANCE RENEWAL
80NSSC24FA473,"ADVANCED COMPUTER CONCEPTS, INC.",14709.0,2024-04-15,VEEAM SOFTWARE MAINTEANCE RENEWAL
80NSSC24FA474,KPAUL PROPERTIES LLC,5653.94,2024-04-08,DELL POWEREDGE R6515 RACK SERVER & ACCESSORIES
80NSSC24FA475,IMMIXTECHNOLOGY INC,64158.02,2024-04-11,SIMULIA ABAQUS SUBSCRIPTION LICENSE RENEWAL
80NSSC24FA476,"COUNTERTRADE PRODUCTS, INC.",26447.56,2024-04-08,DELL POWEREDGE R650 RACK SERVER
80NSSC24FA477,"IDEAL SYSTEM SOLUTIONS, INC.",20497.96,2024-04-29,"THIS DELIVERY ORDER IS TO PURCHASE AN NI MOBILE ACOUSTICS FACILITY PER QUOTE# ISSQ59478, DATED 04/15/2024."
80NSSC24FA478,IMMIXTECHNOLOGY INC,22811.54,2024-04-10,RENEW SIMUFACT/ETD
80NSSC24FA479,COLOSSAL CONTRACTING LLC,36924.0,2024-04-09,"THIS TASK ORDER IS TO PURCHASE WOLFRAM MATHEMATICA RENEWAL PER QUOTE# Q-50350, DATED 03/22/2024.  PERIOD OF PERFORMANCE IS 04/01/2024 - 03/31/2025."
80NSSC24FA480,"BRYCE SPACE AND TECHNOLOGY, LLC",3019650.7,2024-05-23,ESIP MULTIPLE AWARD BPAS CALL ORDER 11 FOR SMALL SPACECRAFT TECHNOLOGY (SST) PROGRAM OFFICE AND ENGINEERING SUPPORT
80NSSC24FA482,"FOUR POINTS TECHNOLOGY, L.L.C.",84366.05,2024-04-22,OT : FORTINET AND CISCO SOFTWARE LICENSES
80NSSC24FA483,"NEW TECH SOLUTIONS, INC.",37608.22,2024-04-30,OT ARCHIBUS PREMIUM SUPPORT RENEWAL
80NSSC24FA484,"BRYCE SPACE AND TECHNOLOGY, LLC",527060.44,2024-04-11,ESIP MULTIPLE AWARD BPAS CALL ORDER 12 FOR TECHNOLOGY TRANSFER PROGRAM
80NSSC24FA485,"NEW TECH SOLUTIONS, INC.",18841.68,2024-04-10,ATA SOFTWARE SUITE TOKENS RENEWAL
80NSSC24FA486,"NEW TECH SOLUTIONS, INC.",14992.27,2024-04-12,(13: HP ELITEBOOK 840
80NSSC24FA487,METGREEN SOLUTIONS INC,60403.0,2024-04-12,COMMVAULT SOFTWARE PREMIER SUPPORT RENEWAL
80NSSC24FA488,"NEW TECH SOLUTIONS, INC.",32592.6,2024-04-11,SERVERS FOR SDR AEROSPACE COMMUNICATIONS RESEARCH- ONLOGIC AXIAL AC101 RACKMOUNT EDGE SERVE
80NSSC24FA489,TEVET LLC,38251.69,2024-04-11,DIGITAL MICROSCOPE   CONTROLLER FOR VHX-970F SERIES AND ACCESSORIES
80NSSC24FA490,AI SOLUTIONS INC,230650.0,2024-04-15,FREE FLYER SOFTWARE RENEWAL
80NSSC24FA491,"LYME COMPUTER SYSTEMS, INC.",8533.68,2024-04-11,"THIS TASK ORDER IS TO PURCHASE SOLIDWORKS SUBSCRIPTION SERVICES RENEWAL PER QUOTE# 237754-SG, DATED 03/13/2024.  PERIOD OF PERFORMANCE IS 06/01/2024 - 05/31/2025."
80NSSC24FA492,"ABBA TECHNOLOGIES, INC.",15777.12,2024-04-22,OT : CHECK POINT SOFTWARE
80NSSC24FA493,SOFTWARE INFORMATION RESOURCE CORP.,58218.0,2024-04-26,OT  ZENOSS SERVICE DYNAMICS UPGRADE TO PREMIUM SUPPORT
80NSSC24FA494,"TECHNICAL COMMUNITIES, INC.",35011.2,2024-04-16,YOKOGAWA DL950 SCOPECORDER
80NSSC24FA495,ANSYS INC,43816.78,2024-04-12,"THIS TASK ORDER IS TO PURCHASE A ANSYS GRANTA ADVANCED MATERIALS RENEWAL FOR GRC PER QUOTE#1- LWZWE5, DATED 02/13/2024.  PERIOD OF PERFORMANCE 04/12/2024 - 04/11/2025."
80NSSC24FA496,VANA SOLUTIONS LLC,100064.0,2024-05-15,VANA IDIQ
80NSSC24FA499,"REDHAWK IT SOLUTIONS, LLC",11578.0,2024-04-16,JAMF SOFTWARE SUPPORT RENEWAL POP: POP: 05/17/24 - 05/16/2025 ELMT STANDALONE
80NSSC24FA500,"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",20813.01,2024-04-16,MAINTENANCE RENEWAL FOR 12 POWER DISTRIBUTION UNITS
80NSSC24FA501,FOUR LLC,55785.46,2024-04-15,FY24 IVANTI MAINTENANCE RENEWAL
80NSSC24FA502,"ALLIANCE TECHNOLOGY GROUP, LLC",48592.41,2024-05-01,OT : FORTINET/FORTIGATE 900D 3YR UTP LICENSE AND SUPPORT
80NSSC24FA503,"COUNTERTRADE PRODUCTS, INC.",190974.9,2024-05-01,OT : 10 POWEREDGE R7615 SERVER
80NSSC24FA504,DISTRIBUTED TECHNOLOGY GROUP LLC,91391.93,2024-04-23,FY24 OPENTEXT MAINTENANCE RENEWAL POP: 05/01/2024 -04/30/2025.
80NSSC24FA505,"GOVPLACE, LLC",19640.57,2024-04-17,"APPLE MACBOOKS, APPLECARE, DELL MONITORS, AND ACCESSORIES"
80NSSC24FA506,"V3GATE, LLC",92897.7,2024-04-19,IBM POWER S1022S
80NSSC24FA507,"FOUR POINTS TECHNOLOGY, L.L.C.",53262.3,2024-04-18,FY24 OVERLEAF RENEWAL
80NSSC24FA508,"UNICOM GOVERNMENT, INC.",175901.2,2024-05-16,FVTS-RDT TECH REFRESH
80NSSC24FA509,"V3GATE, LLC",70142.69,2024-04-19,SRT-11077 - IPF - RENEWAL - SPECTRA LOGIC MAINTENANCE AND SUPPORT
80NSSC24FA510,"ADVANCED COMPUTER CONCEPTS, INC.",37872.62,2024-04-19,THIS TASK ORDER IS TO PURCHASE INTEL ONEAPI BASE & HPC TOOLKIT (MULTI-NODE) - 2 CONCURRENT USER COMMERCIAL (SSR PRE-EXPIRY)
80NSSC24FA511,DYNAMIC SYSTEMS INC,33194.15,2024-04-18,"ORACLE HARDWARE, SOFTWARE ANNUAL SUPPORT RENEWAL"
80NSSC24FA512,DELL FEDERAL SYSTEMS L.P,25775.79,2024-04-18,DELL POWEREDGE MAINTENANCE RENEWAL
80NSSC24FA513,"STANDARD-BLAZAR, LLC",174688.83,2024-04-19,DELL POWEREDGE R660 SERVERS
80NSSC24FA514,"MINBURN TECHNOLOGY GROUP, LLC",50422.08,2024-04-26,THIS TASK ORDER IS FOR THE RENEWAL OF MICROSOFT IDEAL FOR MSFC PER QUOTE MTG-NASA-MIC-04819 DATED 04/18/2024. THE PERIOD OF PERFORMANCE IS 05/01/2024 - 04/30/2025.
80AFRC24CA002,AVENGER AEROSPACE SOLUTIONS INC,4687521.43,2024-08-27,GULFSTREAM-IV NEXT GENERATION AIRBORNE SYNTHETIC APERTURE RADAR MODIFICATION
80AFRC24F0001,"GALACTIC ENTERPRISES, LLC",262922.2,2023-10-30,"T0293 EVALUATION OF COMPUTED AXIAL LITHOGRAPHY FOR RAPID, VOLUMETRIC ADDITIVE MANUFACTURING UNDER LOW-GRAVITY CONDITIONS (COMPUTED AXIAL LITHOGRAPHY)"
